"species_name_acc","taxon_name","scientificName","taxonIdentificationNotes","database","year","basisOfRecord","establishmentMeans","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","geolocationNotes","county","stateProvince","country","countryCode","locationNotes","datasetName","publisher","nativeDatabaseID","references","informationWithheld","issue","taxon_name_full","list","unique_id","lat_round","long_round"
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",39.261134,-87.289395,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-1-167-20114-18",NA,NA,NA,"Quercus imbricaria","desiderata",3121777,39.2611,-87.2894
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",38.120563,-87.07599,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-2-173-20111-18",NA,NA,NA,"Quercus imbricaria","desiderata",3121785,38.1206,-87.076
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",38.662693,-86.249375,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-2-175-20035-18",NA,NA,NA,"Quercus imbricaria","desiderata",3121788,38.6627,-86.2494
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",38.449045,-86.175075,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-2-175-20086-18",NA,NA,NA,"Quercus imbricaria","desiderata",3121789,38.449,-86.1751
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",40.289779,-86.874597,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-157-20019-18",NA,NA,NA,"Quercus imbricaria","desiderata",3121790,40.2898,-86.8746
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",39.111855,-94.734949,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-1-209-20207-20",NA,NA,NA,"Quercus imbricaria","desiderata",3166467,39.1119,-94.7349
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",38.835918,-84.355988,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-37-13-21",NA,NA,NA,"Quercus imbricaria","desiderata",3226579,38.8359,-84.356
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",37.915778,-84.326272,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-49-7-21",NA,NA,NA,"Quercus imbricaria","desiderata",3226582,37.9158,-84.3263
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",38.697827,-84.312425,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-191-31-21",NA,NA,NA,"Quercus imbricaria","desiderata",3226583,38.6978,-84.3124
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",37.819658,-86.269481,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-5-27-34-21",NA,NA,NA,"Quercus imbricaria","desiderata",3226584,37.8197,-86.2695
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",37.427202,-86.425811,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-5-85-16-21",NA,NA,NA,"Quercus imbricaria","desiderata",3226585,37.4272,-86.4258
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",37.502454,-86.544744,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-5-85-52-21",NA,NA,NA,"Quercus imbricaria","desiderata",3226588,37.5025,-86.5447
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",37.739907,-86.143228,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-5-93-71-21",NA,NA,NA,"Quercus imbricaria","desiderata",3226589,37.7399,-86.1432
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",37.161335,-87.615271,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-6-107-51-21",NA,NA,NA,"Quercus imbricaria","desiderata",3226595,37.1613,-87.6153
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",36.958427,-86.757134,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-6-141-19-21",NA,NA,NA,"Quercus imbricaria","desiderata",3226596,36.9584,-86.7571
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",37.012943,-86.979243,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-6-141-47-21",NA,NA,NA,"Quercus imbricaria","desiderata",3226597,37.0129,-86.9792
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",37.597602,-86.954089,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-6-183-10-21",NA,NA,NA,"Quercus imbricaria","desiderata",3226598,37.5976,-86.9541
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",36.955872,-87.129651,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-6-219-31-21",NA,NA,NA,"Quercus imbricaria","desiderata",3226599,36.9559,-87.1297
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",37.057833,-88.998339,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-7-7-22-21",NA,NA,NA,"Quercus imbricaria","desiderata",3226600,37.0578,-88.9983
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",36.673652,-88.096647,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-7-35-35-21",NA,NA,NA,"Quercus imbricaria","desiderata",3226604,36.6737,-88.0966
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",36.870618,-88.581602,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-7-83-24-21",NA,NA,NA,"Quercus imbricaria","desiderata",3226605,36.8706,-88.5816
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",37.22304,-88.20994,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-7-139-6-21",NA,NA,NA,"Quercus imbricaria","desiderata",3226607,37.223,-88.2099
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",36.839567,-87.886757,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-7-221-18-21",NA,NA,NA,"Quercus imbricaria","desiderata",3226610,36.8396,-87.8868
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",42.254594,-85.027927,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-25-20131-26",NA,NA,NA,"Quercus imbricaria","desiderata",3409427,42.2546,-85.0279
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",36.916277,-90.901859,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-1-35-20044-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777603,36.9163,-90.9019
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",37.642298,-90.542801,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-1-93-20107-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777605,37.6423,-90.5428
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",37.732954,-90.352503,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-1-187-20051-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777607,37.733,-90.3525
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",37.938099,-90.726341,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-1-221-20146-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777610,37.9381,-90.7263
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",37.825232,-91.001143,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-1-221-20258-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777622,37.8252,-91.0011
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",38.46176,-93.243476,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-3-15-20131-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777626,38.4618,-93.2435
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",38.250516,-92.049909,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-3-125-20049-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777633,38.2505,-92.0499
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",38.124411,-92.54304,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-3-131-20039-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777634,38.1244,-92.543
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",38.354989,-92.649026,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-3-141-20048-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777636,38.355,-92.649
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",37.727613,-93.569534,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-3-167-20030-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777639,37.7276,-93.5695
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",40.171554,-92.445393,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-1-20031-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777648,40.1716,-92.4454
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",39.189107,-91.901806,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-7-20171-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777651,39.1891,-91.9018
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",39.936243,-94.193837,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-61-20039-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777657,39.9362,-94.1938
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",40.317443,-94.233582,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-75-20066-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777658,40.3174,-94.2336
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",40.134394,-91.767219,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-111-20058-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777660,40.1344,-91.7672
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",40.190103,-91.923318,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-111-20077-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777661,40.1901,-91.9233
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",39.095481,-91.145319,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-113-20093-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777663,39.0955,-91.1453
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",39.701272,-92.377828,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-121-20018-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777666,39.7013,-92.3778
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",39.691857,-92.600841,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-121-20128-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777671,39.6919,-92.6008
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",39.837336,-92.820543,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-121-20211-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777677,39.8373,-92.8205
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",39.699261,-91.434157,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-127-20101-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777682,39.6993,-91.4342
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",40.520622,-93.715389,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-129-20041-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777685,40.5206,-93.7154
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",39.498029,-91.968777,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-137-20004-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777688,39.498,-91.9688
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",39.642274,-91.930176,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-137-20077-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777691,39.6423,-91.9302
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",39.357561,-91.877719,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-137-20080-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777693,39.3576,-91.8777
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",39.387555,-91.367997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-163-20123-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777707,39.3876,-91.368
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",40.499243,-92.973508,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-171-20081-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777714,40.4992,-92.9735
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",39.320929,-93.132405,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-195-20159-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777715,39.3209,-93.1324
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",40.546755,-92.420182,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-197-20036-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777718,40.5468,-92.4202
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",39.938009,-91.913517,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-205-20047-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777720,39.938,-91.9135
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",39.774565,-92.192534,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-205-20076-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777723,39.7746,-92.1925
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",40.142716,-92.87167,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-211-20095-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777725,40.1427,-92.8717
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",39.166379,-92.239316,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-5-19-20013-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777727,39.1664,-92.2393
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",38.830861,-92.188678,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-5-19-20056-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777728,38.8309,-92.1887
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",38.996869,-91.70138,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-5-27-20100-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777733,38.9969,-91.7014
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",38.467007,-90.889204,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-5-71-20080-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777736,38.467,-90.8892
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",38.270442,-91.578755,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-5-73-20075-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777739,38.2704,-91.5788
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",38.284179,-91.434394,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-5-73-20103-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777743,38.2842,-91.4344
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",38.509417,-92.600835,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-5-135-20028-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777750,38.5094,-92.6008
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",38.329239,-91.85926,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-5-151-20096-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777755,38.3292,-91.8593
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",35.305281,-83.147692,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-99-53-37",NA,NA,NA,"Quercus imbricaria","desiderata",4132112,35.3053,-83.1477
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",39.008964,-83.295181,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-1-1-5039-39",NA,NA,NA,"Quercus imbricaria","desiderata",4325982,39.009,-83.2952
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",39.088972,-83.56145,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-1-71-4274-39",NA,NA,NA,"Quercus imbricaria","desiderata",4325983,39.089,-83.5614
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",39.345095,-82.819388,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-1-141-3077-39",NA,NA,NA,"Quercus imbricaria","desiderata",4325987,39.3451,-82.8194
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",39.640037,-82.231022,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-2-127-3072-39",NA,NA,NA,"Quercus imbricaria","desiderata",4325988,39.64,-82.231
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",40.512617,-80.926721,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-3-19-3603-39",NA,NA,NA,"Quercus imbricaria","desiderata",4325989,40.5126,-80.9267
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",39.920386,-81.683032,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-3-59-2529-39",NA,NA,NA,"Quercus imbricaria","desiderata",4325991,39.9204,-81.683
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",40.842695,-80.566829,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-29-4786-39",NA,NA,NA,"Quercus imbricaria","desiderata",4325993,40.8427,-80.5668
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",40.615295,-80.305799,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-5-7-5836-42",NA,NA,NA,"Quercus imbricaria","desiderata",4472623,40.6153,-80.3058
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",41.179491,-79.314105,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-6-31-5174-42",NA,NA,NA,"Quercus imbricaria","desiderata",4472625,41.1795,-79.3141
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",35.518269,-88.945868,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-1-113-14-47",NA,NA,NA,"Quercus imbricaria","desiderata",4746997,35.5183,-88.9459
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",36.664073,-78.592499,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-2-117-62-51",NA,NA,NA,"Quercus imbricaria","desiderata",5098134,36.6641,-78.5925
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","UNKNOWN",39.062524,-80.120535,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-2-1-1572-54",NA,NA,NA,"Quercus imbricaria","desiderata",5455008,39.0625,-80.1205
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","CUT",38.925081,-90.123104,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-2-119-20012-17",NA,NA,NA,"Quercus imbricaria","desiderata",3063323,38.9251,-90.1231
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","CUT",40.243352,-88.380185,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-3-19-20088-17",NA,NA,NA,"Quercus imbricaria","desiderata",3063340,40.2434,-88.3802
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","CUT",40.487691,-91.023636,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-3-67-20139-17",NA,NA,NA,"Quercus imbricaria","desiderata",3063342,40.4877,-91.0236
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","CUT",39.752113,-90.30497,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-3-137-20203-17",NA,NA,NA,"Quercus imbricaria","desiderata",3063346,39.7521,-90.305
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","CUT",40.121299,-90.789522,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-3-169-20008-17",NA,NA,NA,"Quercus imbricaria","desiderata",3063352,40.1213,-90.7895
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","CUT",37.897656,-86.237402,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-5-163-27-21",NA,NA,NA,"Quercus imbricaria","desiderata",3226594,37.8977,-86.2374
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","CUT",37.262451,-90.506693,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-1-223-20128-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777623,37.2625,-90.5067
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","CUT",38.127416,-93.450827,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-3-15-20093-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777624,38.1274,-93.4508
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","CUT",40.259001,-92.384833,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-1-20068-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777649,40.259,-92.3848
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","CUT",39.18804,-91.733989,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-7-20014-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777650,39.188,-91.734
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","CUT",39.460288,-93.398279,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-33-20005-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777655,39.4603,-93.3983
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","CUT",40.270431,-93.955222,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-81-20074-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777659,40.2704,-93.9552
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","CUT",39.436838,-91.33794,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-163-20143-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777708,39.4368,-91.3379
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","CUT",40.420218,-92.762369,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-4-171-20004-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777710,40.4202,-92.7624
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","CUT",38.184562,-90.546313,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-5-99-20133-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777749,38.1846,-90.5463
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","CUT",38.795469,-90.929277,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-5-183-20066-29",NA,NA,NA,"Quercus imbricaria","desiderata",3777764,38.7955,-90.9293
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","CUT",35.816767,-88.668076,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-1-17-22-47",NA,NA,NA,"Quercus imbricaria","desiderata",4746996,35.8168,-88.6681
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2014","OBSERVATION","CUT",36.484382,-87.661515,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-2-161-12-47",NA,NA,NA,"Quercus imbricaria","desiderata",4746998,36.4844,-87.6615
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2013","OBSERVATION","UNKNOWN",40.774564,-92.875015,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-2-7-20017-19",NA,NA,NA,"Quercus imbricaria","desiderata",3023656,40.7746,-92.875
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2013","OBSERVATION","UNKNOWN",40.599741,-92.275986,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-2-51-20004-19",NA,NA,NA,"Quercus imbricaria","desiderata",3023662,40.5997,-92.276
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","2013","OBSERVATION","UNKNOWN",40.821794,-92.546427,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013-2-51-20062-19",NA,NA,NA,"Quercus imbricaria","desiderata",3023663,40.8218,-92.5464
